"EnsID","MSTRG_Tx_ID","BestCTSS","Exon_count","Spliced_length","CTSSstrand","X5pStringtie","BEstTIEScore","BEstDist","BestStart","V13","Distance.Upstream.of.SS1","PercentExon1Retained","FANTOM_ID","V15","CAGEvalidity","Enh_Start","Enh_Stop","chr","start","str","Genehancer_name","Genehancer_type","Genehancer_score","Genehancer_source","FANTOMenhancer","FANTOMpromoter","padj","LogFC_0_4","preadj_0_4","LogFC_4_8","preadj_4_8","LogFC_8_24","preadj_8_24","LogFC_0_8","preadj_0_8","LogFC_0_24","preadj_0_24","LogFC_4_24","preadj_4_24","EnhancerVerdict","DiffExprs"
"ENSG00000166770.10","ENST00000586091.5","chr19:56989485..56989565,+",3,678,"+",56478155,92.2986374538321,-1,56478116,227,266,1.17180616740088,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478155,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000586091.5","chr19:56989485..56989565,+",3,678,"+",56478155,92.2986374538321,-1,56478116,227,266,1.17180616740088,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478155,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000586091.5","chr19:56989485..56989565,+",3,678,"+",56478155,92.2986374538321,-1,56478116,227,266,1.17180616740088,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478155,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000586091.5","chr19:56989485..56989565,+",3,678,"+",56478155,92.2986374538321,-1,56478116,227,266,1.17180616740088,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478155,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000592146.2","chr19:56989485..56989565,+",3,668,"+",56478183,89.5405724351597,27,56478116,94,161,1.71276595744681,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478183,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000592146.2","chr19:56989485..56989565,+",3,668,"+",56478183,89.5405724351597,27,56478116,94,161,1.71276595744681,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478183,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000592146.2","chr19:56989485..56989565,+",3,668,"+",56478183,89.5405724351597,27,56478116,94,161,1.71276595744681,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478183,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000592146.2","chr19:56989485..56989565,+",3,668,"+",56478183,89.5405724351597,27,56478116,94,161,1.71276595744681,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478183,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000585445.1","chr19:56989485..56989565,+",2,1521,"+",56478131,89.9971192120896,-25,56478116,251,266,1.0597609561753,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478131,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000585445.1","chr19:56989485..56989565,+",2,1521,"+",56478131,89.9971192120896,-25,56478116,251,266,1.0597609561753,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478131,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000585445.1","chr19:56989485..56989565,+",2,1521,"+",56478131,89.9971192120896,-25,56478116,251,266,1.0597609561753,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478131,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000166770.10","ENST00000585445.1","chr19:56989485..56989565,+",2,1521,"+",56478131,89.9971192120896,-25,56478116,251,266,1.0597609561753,"ENSG00000166770.6","Stringent","Valid CAGE",56476116,56478316,"chr19",56478131,"+","GH19J056476","Promoter/Enhancer",514,"ENCODE(Z-Lab),EPDnew,Ensembl",NA,"FANTOM Promoter",0.0906,-0.204,0.695,-0.504,0.189,0.576,0.111,-0.708,0.0363,-0.132,0.821,0.0722,0.913,NA,NA
"ENSG00000167912.5","ENST00000518993.1","chr8:60031749..60031809,+",2,1079,"+",59119218,83.2588248648088,20,59119190,68,96,1.41176470588235,"ENSG00000167912.5","Stringent","Valid CAGE",59117190,59119390,"chr8",59119218,"+","GH08J059115","Promoter/Enhancer",537,"ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER",NA,"FANTOM Promoter",0.0551,-1,0.27,-0.859,0.442,1.12,0.244,-1.86,0.018,-0.738,0.446,0.265,0.854,NA,NA
"ENSG00000167912.5","ENST00000518993.1","chr8:60031749..60031809,+",2,1079,"+",59119218,83.2588248648088,20,59119190,68,96,1.41176470588235,"ENSG00000167912.5","Stringent","Valid CAGE",59117190,59119390,"chr8",59119218,"+","GH08J059115","Promoter/Enhancer",537,"ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER",NA,"FANTOM Promoter",0.0551,-1,0.27,-0.859,0.442,1.12,0.244,-1.86,0.018,-0.738,0.446,0.265,0.854,NA,NA
"ENSG00000167912.5","ENST00000518993.1","chr8:60031749..60031809,+",2,1079,"+",59119218,83.2588248648088,20,59119190,68,96,1.41176470588235,"ENSG00000167912.5","Stringent","Valid CAGE",59117190,59119390,"chr8",59119218,"+","GH08J059115","Promoter/Enhancer",537,"ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER",NA,"FANTOM Promoter",0.0551,-1,0.27,-0.859,0.442,1.12,0.244,-1.86,0.018,-0.738,0.446,0.265,0.854,NA,NA
